timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3,AQI_PM25,AQI_PM10,AQI,AQI_Category,hour,day,weekday,month,pm2_5_3h_avg,pm10_3h_avg,co_3h_avg,no_3h_avg,no2_3h_avg,o3_3h_avg,so2_3h_avg,nh3_3h_avg,temp_c_3h_avg,humidity_3h_avg,pm2_5_24h_avg,pm10_24h_avg,co_24h_avg,no_24h_avg,no2_24h_avg,o3_24h_avg,so2_24h_avg,nh3_24h_avg,temp_c_24h_avg,humidity_24h_avg,pm2_5_lag_1h,pm2_5_lag_3h,pm2_5_lag_24h,pm10_lag_1h,pm10_lag_3h,pm10_lag_24h,co_lag_1h,co_lag_3h,co_lag_24h,no_lag_1h,no_lag_3h,no_lag_24h,no2_lag_1h,no2_lag_3h,no2_lag_24h,o3_lag_1h,o3_lag_3h,o3_lag_24h,so2_lag_1h,so2_lag_3h,so2_lag_24h,nh3_lag_1h,nh3_lag_3h,nh3_lag_24h,temp_c_lag_1h,temp_c_lag_3h,temp_c_lag_24h,humidity_lag_1h,humidity_lag_3h,humidity_lag_24h,AQI_lag_1h,AQI_lag_3h,AQI_lag_24h
1757325600,2025-09-08 10:00:00,2025-09-08 15:30:00,15.39,17.24,,,152.48,0.47,2.56,80.71,6.44,1.41,25.65,17.24,26,Good,15,8,0,9,12.789999999999996,14.496666666666664,147.31666666666663,0.66,2.879999999999999,69.14333333333333,6.843333333333333,1.153333333333334,,,13.225416666666668,16.510833333333334,253.12125,0.4312499999999999,11.479583333333332,26.374583333333334,7.774375,3.6979166666666665,,,12.54,11.74,4.31,14.11,14.3,6.17,142.75,176.65,142.22,0.56,0.95,0.52,2.49,6.8,4.03,69.89,40.52,44.31,6.47,11.73,4.14,1.0,1.36,3.12,,,,,,,21.0,20.0,7.0
1757329200,2025-09-08 11:00:00,2025-09-08 16:30:00,18.83,21.25,,,170.63,0.48,3.6,86.49,7.14,2.13,31.383333333333333,21.25,31,Good,16,8,0,9,15.586666666666664,17.533333333333328,155.28666666666663,0.5033333333333334,2.8833333333333324,79.02999999999999,6.683333333333333,1.513333333333334,,,13.772083333333336,17.057083333333335,253.38375,0.4175,11.40125,28.104166666666668,7.876458333333335,3.5954166666666665,,,15.39,10.44,5.71,17.24,12.14,8.14,152.48,146.72,164.33,0.47,0.95,0.81,2.56,3.59,5.48,80.71,56.83,44.98,6.44,7.62,4.69,1.41,1.05,4.59,,,,,,,26.0,17.0,10.0
1757332800,2025-09-08 12:00:00,2025-09-08 17:30:00,21.66,24.6,,,189.56,0.36,5.71,86.47,8.0,2.65,36.1,24.6,36,Good,17,8,0,9,18.626666666666665,21.03,170.88999999999996,0.4366666666666667,3.9566666666666657,84.55666666666666,7.1933333333333325,2.063333333333334,,,14.390416666666663,17.672916666666666,253.38875,0.3974999999999999,11.3075,29.92833333333333,7.986458333333334,3.4591666666666665,,,18.83,12.54,6.82,21.25,14.11,9.82,170.63,142.75,189.44,0.48,0.56,0.84,3.6,2.49,7.96,86.49,69.89,42.69,7.14,6.47,5.36,2.13,1.0,5.92,,,,,,,31.0,21.0,11.0
1757336400,2025-09-08 13:00:00,2025-09-08 18:30:00,24.75,28.39,,,211.83,0.04,8.58,81.36,8.46,3.43,41.25,28.39,41,Good,18,8,0,9,21.746666666666663,24.746666666666663,190.6733333333333,0.2933333333333334,5.963333333333331,84.77333333333333,7.866666666666664,2.736666666666667,,,15.089166666666666,18.36958333333333,252.88791666666663,0.3920833333333333,11.157916666666669,31.845416666666665,8.096041666666666,3.318958333333333,,,21.66,15.39,7.98,24.6,17.24,11.67,189.56,152.48,223.85,0.36,0.47,0.17,5.71,2.56,12.17,86.47,80.71,35.35,8.0,6.44,5.83,2.65,1.41,6.795,,,,,,,36.0,26.0,13.0
1757340000,2025-09-08 14:00:00,2025-09-08 19:30:00,28.27,32.87,,,237.99,0.0,10.15,77.17,8.5,4.55,47.11666666666667,32.87,47,Good,19,8,0,9,24.89333333333333,28.619999999999997,213.12666666666664,0.1333333333333333,8.146666666666667,81.66666666666667,8.319999999999999,3.5433333333333343,,,15.87,19.14375,251.605,0.39125,10.952916666666669,33.905833333333334,8.201458333333333,3.2254166666666664,,,24.75,18.83,9.53,28.39,21.25,14.29,211.83,170.63,268.78,0.04,0.48,0.02,8.58,3.6,15.07,81.36,86.49,27.72,8.46,7.14,5.97,3.43,2.13,6.795,,,,,,,41.0,31.0,16.0
1757343600,2025-09-08 15:00:00,2025-09-08 20:30:00,31.0,36.45,,,259.31,0.0,10.69,74.24,8.15,5.51,51.0,36.45,51,Satisfactory,20,8,0,9,28.006666666666664,32.56999999999999,236.37666666666664,0.0133333333333333,9.806666666666665,77.58999999999999,8.37,4.496666666666667,,,16.71375,19.975,249.71375,0.3899999999999999,10.71375,36.075833333333335,8.287291666666667,3.171875,,,28.27,21.66,10.75,32.87,24.6,16.5,237.99,189.56,304.7,0.0,0.36,0.03,10.15,5.71,16.43,77.17,86.47,22.16,8.5,8.0,6.09,4.55,2.65,6.795,,,,,,,47.0,36.0,18.0
1757347200,2025-09-08 16:00:00,2025-09-08 21:30:00,32.4,38.0,,,270.52,0.0,10.36,71.82,7.97,5.77,53.36551724137931,38.0,53,Satisfactory,21,8,0,9,30.55666666666667,35.77333333333333,255.94,0.0,10.4,74.40999999999998,8.206666666666665,5.276666666666667,,,17.600416666666664,20.846666666666668,247.63375,0.3879166666666667,10.46375,38.29875,8.357708333333333,3.129166666666667,,,31.0,24.75,11.12,36.45,28.39,17.08,259.31,211.83,320.44,0.0,0.04,0.05,10.69,8.58,16.36,74.24,81.36,18.47,8.15,8.46,6.28,5.51,3.43,6.795,,,,,,,51.0,41.0,19.0
1757350800,2025-09-08 17:00:00,2025-09-08 22:30:00,33.11,38.5,,,280.72,0.0,10.15,69.25,8.36,5.34,54.5651724137931,38.5,55,Satisfactory,22,8,0,9,32.169999999999995,37.65,270.18333333333334,0.0,10.4,71.77,8.159999999999998,5.54,,,18.52208333333333,21.757916666666663,245.8141666666667,0.3854166666666667,10.239583333333334,40.4825,8.414375000000001,3.1225,,,32.4,28.27,10.99,38.0,32.87,16.63,270.52,237.99,324.39,0.0,0.0,0.06,10.36,10.15,15.53,71.82,77.17,16.84,7.97,8.5,7.0,5.77,4.55,5.5,,,,,,,53.0,47.0,18.0
1757354400,2025-09-08 18:00:00,2025-09-08 23:30:00,33.36,38.22,,,286.66,0.0,10.45,65.76,9.33,4.49,54.98758620689655,38.22,55,Satisfactory,23,8,0,9,32.95666666666667,38.24,279.3,0.0,10.32,68.94333333333333,8.553333333333333,5.2,,,19.4875,22.742083333333337,245.14166666666665,0.3833333333333333,10.090833333333334,42.49958333333333,8.466875,3.137083333333333,,,33.11,31.0,10.19,38.5,36.45,14.6,280.72,259.31,302.8,0.0,0.0,0.05,10.15,10.69,14.02,69.25,74.24,17.35,8.36,8.15,8.07,5.34,5.51,4.14,,,,,,,55.0,51.0,17.0
1757358000,2025-09-08 19:00:00,2025-09-09 00:30:00,33.34,37.22,,,285.34,0.0,11.3,60.47,11.66,3.54,54.95379310344829,37.22,55,Satisfactory,0,9,1,9,33.27,37.98,284.23999999999995,0.0,10.633333333333333,65.16000000000001,9.783333333333331,4.456666666666668,,,20.4725,23.761666666666667,245.9245833333333,0.38125,10.042916666666668,44.25749999999999,8.612708333333332,3.145,,,33.36,32.4,9.7,38.22,38.0,12.75,286.66,270.52,266.55,0.0,0.0,0.05,10.45,10.36,12.45,65.76,71.82,18.28,9.33,7.97,8.16,4.49,5.77,3.35,,,,,,,55.0,53.0,16.0
1757361600,2025-09-08 20:00:00,2025-09-09 01:30:00,33.62,36.88,,,298.43,0.0,12.23,53.68,12.91,3.26,55.42689655172413,36.88,55,Satisfactory,1,9,1,9,33.440000000000005,37.44,290.14333333333326,0.0,11.326666666666666,59.97,11.3,3.7633333333333336,,,21.43625,24.750416666666663,247.37958333333333,0.3791666666666666,10.039583333333336,45.80875,8.826041666666667,3.137083333333333,,,33.34,33.11,10.49,37.22,38.5,13.15,285.34,280.72,263.51,0.0,0.0,0.05,11.3,10.15,12.31,60.47,69.25,16.45,11.66,8.36,7.79,3.54,5.34,3.45,,,,,,,55.0,55.0,17.0
1757365200,2025-09-08 21:00:00,2025-09-09 02:30:00,33.56,36.44,,,315.07,0.0,12.61,47.35,12.63,3.24,55.32551724137932,36.44,55,Satisfactory,2,9,1,9,33.50666666666667,36.84666666666666,299.6133333333333,0.0,12.046666666666663,53.833333333333336,12.4,3.346666666666668,,,22.34125,25.671666666666667,249.39541666666665,0.3770833333333332,10.0425,47.17666666666667,9.035625,3.1162499999999995,,,33.62,33.36,11.84,36.88,38.22,14.33,298.43,286.66,266.69,0.0,0.0,0.05,12.23,10.45,12.54,53.68,65.76,14.52,12.91,9.33,7.6,3.26,4.49,3.74,,,,,,,55.0,55.0,20.0
1757368800,2025-09-08 22:00:00,2025-09-09 03:30:00,33.43,36.27,,,325.72,0.0,12.4,42.06,10.19,3.43,55.10586206896552,36.27,55,Satisfactory,3,9,1,9,33.53666666666667,36.53,313.0733333333333,0.0,12.413333333333332,47.69666666666666,11.909999999999998,3.3100000000000005,,,23.17,26.516666666666666,251.52791666666667,0.3745833333333333,10.014166666666666,48.41833333333333,9.163125,3.092916666666667,,,33.56,33.34,13.54,36.44,37.22,15.99,315.07,285.34,274.54,0.0,0.0,0.06,12.61,11.3,13.08,47.35,60.47,12.26,12.63,11.66,7.13,3.24,3.54,3.99,,,,,,,55.0,55.0,23.0
1757372400,2025-09-08 23:00:00,2025-09-09 04:30:00,33.05,36.06,,,329.75,0.0,12.01,38.02,7.92,3.52,54.46379310344827,36.06,54,Satisfactory,4,9,1,9,33.346666666666664,36.25666666666667,323.5133333333333,0.0,12.339999999999998,42.47666666666666,10.246666666666666,3.396666666666667,,,23.91625,27.288750000000004,253.48125,0.3716666666666666,9.947916666666666,49.5825,9.220625,3.0804166666666664,,,33.43,33.62,15.14,36.27,36.88,17.53,325.72,298.43,282.87,0.0,0.0,0.07,12.4,12.23,13.6,42.06,53.68,10.08,10.19,12.91,6.54,3.43,3.26,3.82,,,,,,,55.0,55.0,25.0
1757376000,2025-09-09 00:00:00,2025-09-09 05:30:00,32.05,35.25,,,332.15,0.0,11.81,33.89,6.52,3.52,52.77413793103448,35.25,53,Satisfactory,5,9,1,9,32.843333333333334,35.86000000000001,329.20666666666665,0.0,12.073333333333332,37.99,8.209999999999999,3.4900000000000007,,,24.553750000000004,27.965833333333336,255.29,0.3670833333333334,9.848333333333333,50.64666666666668,9.233958333333334,3.0833333333333326,,,33.05,33.56,16.75,36.06,36.44,19.0,329.75,315.07,288.74,0.0,0.0,0.11,12.01,12.61,14.2,38.02,47.35,8.35,7.92,12.63,6.2,3.52,3.24,3.45,,,,,,,54.0,55.0,28.0
1757379600,2025-09-09 01:00:00,2025-09-09 06:30:00,30.35,33.94,,,337.92,0.01,11.99,29.34,5.8,3.66,49.016666666666666,33.94,34,Good,6,9,1,9,31.816666666666663,35.083333333333336,333.2733333333333,0.0033333333333333,11.936666666666666,33.74999999999999,6.746666666666665,3.566666666666668,,,25.05666666666666,28.521666666666665,257.16041666666666,0.3570833333333333,9.724583333333332,51.57208333333333,9.216458333333334,3.110416666666667,,,32.05,33.43,18.28,35.25,36.27,20.6,332.15,325.72,293.03,0.0,0.0,0.25,11.81,12.4,14.96,33.89,42.06,7.13,6.52,10.19,6.22,3.52,3.43,3.01,,,,,,,53.0,55.0,30.0
1757383200,2025-09-09 02:00:00,2025-09-09 07:30:00,29.41,34.11,,,355.9,0.62,12.67,25.61,6.07,4.13,49.016666666666666,34.11,49,Good,7,9,1,9,30.60333333333333,34.43333333333333,341.98999999999995,0.21,12.156666666666666,29.61333333333333,6.129999999999999,3.770000000000001,,,25.460833333333337,28.99833333333333,259.17541666666665,0.3433333333333333,9.659583333333332,52.29749999999999,9.189791666666666,3.17125,,,30.35,33.05,19.71,33.94,36.06,22.67,337.92,329.75,307.54,0.01,0.0,0.95,11.99,12.01,14.23,29.34,38.02,8.2,5.8,7.92,6.71,3.66,3.52,2.67,,,,,,,34.0,54.0,33.0
1757386800,2025-09-09 03:00:00,2025-09-09 08:30:00,29.19,35.06,,,370.98,0.95,13.35,25.18,7.88,4.67,48.650000000000006,35.06,49,Good,8,9,1,9,29.65,34.37,354.9333333333332,0.5266666666666667,12.67,26.709999999999997,6.583333333333332,4.153333333333333,,,25.82708333333333,29.468333333333334,261.49916666666667,0.3433333333333333,9.6625,52.92166666666666,9.199791666666668,3.265416666666667,,,29.41,32.05,20.4,34.11,35.25,23.78,355.9,332.15,315.21,0.62,0.0,0.95,12.67,11.81,13.28,25.61,33.89,10.2,6.07,6.52,7.64,4.13,3.52,2.41,,,,,,,49.0,53.0,34.0
1757390400,2025-09-09 04:00:00,2025-09-09 09:30:00,27.08,32.55,,,311.68,0.95,14.78,32.05,14.67,3.41,45.13333333333333,32.55,45,Good,9,9,1,9,28.56,33.906666666666666,346.18666666666667,0.84,13.6,27.61333333333333,9.54,4.07,,,26.14583333333333,29.875416666666663,263.0841666666667,0.3433333333333333,9.753333333333334,53.65583333333333,9.343541666666669,3.3320833333333333,,,29.19,30.35,19.43,35.06,33.94,22.78,370.98,337.92,273.64,0.95,0.01,0.95,13.35,11.99,12.6,25.18,29.34,14.43,7.88,5.8,11.22,4.67,3.66,1.81,,,,,,,49.0,34.0,32.0
1757394000,2025-09-09 05:00:00,2025-09-09 10:30:00,25.66,30.97,,,288.66,0.95,15.42,34.68,16.025000000000002,3.25,42.766666666666666,30.97,43,Good,10,9,1,9,27.31,32.85999999999999,323.7733333333333,0.95,14.516666666666666,30.636666666666656,12.858333333333333,3.7766666666666673,,,26.41375,30.20208333333333,264.08,0.3433333333333333,9.8925,54.38041666666667,9.43625,3.373333333333333,,,27.08,29.41,19.23,32.55,34.11,23.13,311.68,355.9,264.76,0.95,0.62,0.95,14.78,12.67,12.08,32.05,25.61,17.29,14.67,6.07,13.8,3.41,4.13,2.26,,,,,,,45.0,49.0,32.0
1757397600,2025-09-09 06:00:00,2025-09-09 11:30:00,24.37,29.55,,,278.88,0.95,16.04,36.1,16.025000000000002,3.37,40.61666666666667,29.55,41,Good,11,9,1,9,25.703333333333333,31.02333333333333,293.0733333333333,0.95,15.413333333333332,34.276666666666664,15.573333333333332,3.3433333333333337,,,26.60833333333333,30.43208333333333,264.84583333333336,0.3433333333333333,10.0725,54.95583333333333,9.43625,3.40375,,,25.66,29.19,19.7,30.97,35.06,24.03,288.66,370.98,260.5,0.95,0.95,0.95,15.42,13.35,11.72,34.68,25.18,22.29,16.025000000000002,7.88,16.025000000000002,3.25,4.67,2.64,,,,,,,43.0,49.0,33.0
1757401200,2025-09-09 07:00:00,2025-09-09 12:30:00,16.32,19.61,,,214.64,0.6,12.02,48.15,15.67,1.9,27.200000000000003,19.61,27,Good,12,9,1,9,22.116666666666664,26.71,260.72666666666663,0.8333333333333334,14.493333333333332,39.64333333333333,15.906666666666666,2.8400000000000003,,,26.799166666666668,30.653333333333336,266.42875,0.32875,10.29,55.27375,9.600416666666666,3.42625,,,24.37,27.08,11.74,29.55,32.55,14.3,278.88,311.68,176.65,0.95,0.95,0.95,16.04,14.78,6.8,36.1,32.05,40.52,16.025000000000002,14.67,11.73,3.37,3.41,1.36,,,,,,,41.0,45.0,20.0
1757404800,2025-09-09 08:00:00,2025-09-09 13:30:00,11.35,13.69,,,185.62,0.36,8.78,56.15,11.55,1.45,18.916666666666668,13.69,19,Good,13,9,1,9,17.346666666666668,20.95,226.38,0.6366666666666667,12.28,46.79999999999999,14.415,2.24,,,26.837083333333336,30.717916666666664,268.0495833333334,0.3041666666666666,10.50625,55.24541666666667,9.764166666666666,3.442916666666666,,,16.32,25.66,10.44,19.61,30.97,12.14,214.64,288.66,146.72,0.6,0.95,0.95,12.02,15.42,3.59,48.15,34.68,56.83,15.67,16.025000000000002,7.62,1.9,3.25,1.05,,,,,,,27.0,43.0,17.0
1757408400,2025-09-09 09:00:00,2025-09-09 14:30:00,9.97,12.06,,,179.34,0.33,7.9,59.33,10.3,1.43,16.616666666666667,12.06,17,Good,14,9,1,9,12.546666666666669,15.12,193.2,0.43,9.566666666666665,54.54333333333333,12.506666666666666,1.5933333333333335,,,26.73,30.632500000000004,269.5741666666667,0.2945833333333333,10.731666666666667,54.805416666666666,9.92375,3.460833333333333,,,11.35,24.37,12.54,13.69,29.55,14.11,185.62,278.88,142.75,0.36,0.95,0.56,8.78,16.04,2.49,56.15,36.1,69.89,11.55,16.025000000000002,6.47,1.45,3.37,1.0,,,,,,,19.0,41.0,21.0
1757412000,2025-09-09 10:00:00,2025-09-09 15:30:00,10.41,12.68,,,187.49,0.45,8.25,60.23,10.0,2.01,17.35,12.68,17,Good,15,9,1,9,10.576666666666666,12.809999999999995,184.15,0.38,8.309999999999999,58.56999999999999,10.616666666666664,1.63,,,26.522500000000004,30.4425,271.03291666666667,0.29375,10.96875,53.95208333333334,10.072083333333332,3.4858333333333333,,,9.97,16.32,15.39,12.06,19.61,17.24,179.34,214.64,152.48,0.33,0.6,0.47,7.9,12.02,2.56,59.33,48.15,80.71,10.3,15.67,6.44,1.43,1.9,1.41,,,,,,,17.0,27.0,26.0
1757415600,2025-09-09 11:00:00,2025-09-09 16:30:00,11.85,14.64,,,205.16,0.58,9.67,58.6,9.97,3.01,19.75,14.64,20,Good,16,9,1,9,10.743333333333334,13.126666666666663,190.6633333333333,0.4533333333333333,8.606666666666667,59.386666666666656,10.09,2.15,,,26.231666666666666,30.16708333333333,272.47166666666664,0.2979166666666666,11.22166666666667,52.79,10.19,3.5225000000000004,,,10.41,11.35,18.83,12.68,13.69,21.25,187.49,185.62,170.63,0.45,0.36,0.48,8.25,8.78,3.6,60.23,56.15,86.49,10.0,11.55,7.14,2.01,1.45,2.13,,,,,,,17.0,19.0,31.0
1757419200,2025-09-09 12:00:00,2025-09-09 17:30:00,13.08,16.39,,,224.08,0.43,11.97,55.72,9.96,3.76,21.8,16.39,22,Good,17,9,1,9,11.78,14.57,205.57666666666665,0.4866666666666666,9.963333333333331,58.18333333333333,9.976666666666668,2.926666666666667,,,25.874166666666667,29.825000000000003,273.91,0.3008333333333333,11.4825,51.50875,10.271666666666668,3.56875,,,11.85,9.97,21.66,14.64,12.06,24.6,205.16,179.34,189.56,0.58,0.33,0.36,9.67,7.9,5.71,58.6,59.33,86.47,9.97,10.3,8.0,3.01,1.43,2.65,,,,,,,20.0,17.0,36.0
1757422800,2025-09-09 13:00:00,2025-09-09 18:30:00,14.28,18.21,,,243.85,0.07,14.56,51.21,9.73,4.54,23.8,18.21,24,Good,18,9,1,9,13.07,16.41333333333333,224.3633333333333,0.36,12.066666666666665,55.17666666666667,9.886666666666668,3.77,,,25.437916666666663,29.40083333333333,275.2441666666667,0.3020833333333333,11.731666666666667,50.2525,10.324583333333337,3.615,,,13.08,10.41,24.75,16.39,12.68,28.39,224.08,187.49,211.83,0.43,0.45,0.04,11.97,8.25,8.58,55.72,60.23,81.36,9.96,10.0,8.46,3.76,2.01,3.43,,,,,,,22.0,17.0,41.0
1757426400,2025-09-09 14:00:00,2025-09-09 19:30:00,15.54,20.26,,,262.27,0.0,15.54,47.87,9.37,5.36,25.9,20.26,26,Good,19,9,1,9,14.3,18.286666666666665,243.39999999999995,0.1666666666666667,14.023333333333332,51.6,9.686666666666666,4.553333333333334,,,24.9075,28.875416666666663,276.2558333333333,0.3020833333333333,11.95625,49.031666666666666,10.360833333333334,3.64875,,,14.28,11.85,28.27,18.21,14.64,32.87,243.85,205.16,237.99,0.07,0.58,0.0,14.56,9.67,10.15,51.21,58.6,77.17,9.73,9.97,8.5,4.54,3.01,4.55,,,,,,,24.0,20.0,47.0
1757430000,2025-09-09 15:00:00,2025-09-09 20:30:00,16.64,22.09,,,273.51,0.0,15.49,46.14,8.87,5.86,27.73333333333333,22.09,28,Good,20,9,1,9,15.486666666666666,20.186666666666664,259.8766666666666,0.0233333333333333,15.196666666666664,48.40666666666666,9.323333333333332,5.253333333333334,,,24.30916666666667,28.277083333333334,276.8475,0.3020833333333333,12.15625,47.86083333333334,10.390833333333331,3.6633333333333336,,,15.54,13.08,31.0,20.26,16.39,36.45,262.27,224.08,259.31,0.0,0.43,0.0,15.54,11.97,10.69,47.87,55.72,74.24,9.37,9.96,8.15,5.36,3.76,5.51,,,,,,,26.0,22.0,51.0
1757433600,2025-09-09 16:00:00,2025-09-09 21:30:00,17.29,23.06,,,273.51,0.0,14.58,45.49,8.73,5.7,28.816666666666663,23.06,29,Good,21,9,1,9,16.49,21.80333333333333,269.7633333333333,0.0,15.203333333333331,46.49999999999999,8.989999999999998,5.640000000000001,,,23.67958333333333,27.65458333333333,276.97208333333333,0.3020833333333333,12.332083333333337,46.76375,10.4225,3.6604166666666655,,,16.64,14.28,32.4,22.09,18.21,38.0,273.51,243.85,270.52,0.0,0.07,0.0,15.49,14.56,10.36,46.14,51.21,71.82,8.87,9.73,7.97,5.86,4.54,5.77,,,,,,,28.0,24.0,53.0
1757437200,2025-09-09 17:00:00,2025-09-09 22:30:00,17.83,23.83,,,276.13,0.0,14.28,44.27,10.33,5.4,29.716666666666665,23.83,30,Good,22,9,1,9,17.253333333333334,22.99333333333333,274.38333333333327,0.0,14.783333333333331,45.29999999999999,9.309999999999995,5.653333333333333,,,23.04291666666667,27.043333333333333,276.78083333333336,0.3020833333333333,12.504166666666665,45.72291666666666,10.504583333333333,3.6629166666666673,,,17.29,15.54,33.11,23.06,20.26,38.5,273.51,262.27,280.72,0.0,0.0,0.0,14.58,15.54,10.15,45.49,47.87,69.25,8.73,9.37,8.36,5.7,5.36,5.34,,,,,,,29.0,26.0,55.0
1757440800,2025-09-09 18:00:00,2025-09-09 23:30:00,18.39,24.29,,,280.74,0.0,14.86,41.3,13.93,5.08,30.65,24.29,31,Good,23,9,1,9,17.836666666666666,23.726666666666663,276.7933333333333,0.0,14.573333333333332,43.68666666666667,10.996666666666664,5.393333333333334,,,22.41916666666667,26.46291666666666,276.53416666666664,0.3020833333333333,12.687916666666666,44.70374999999999,10.69625,3.6875,,,17.83,16.64,33.36,23.83,22.09,38.22,276.13,273.51,286.66,0.0,0.0,0.0,14.28,15.49,10.45,44.27,46.14,65.76,10.33,8.87,9.33,5.4,5.86,4.49,,,,,,,30.0,28.0,55.0
1757444400,2025-09-09 19:00:00,2025-09-10 00:30:00,19.17,23.8,,,281.22,0.0,15.71,36.27,16.025000000000002,4.25,31.950000000000003,23.8,32,Good,0,10,2,9,18.46333333333333,23.97333333333333,279.3633333333333,0.0,14.949999999999998,40.61333333333332,13.428333333333333,4.91,,,21.82875,25.90375,276.3625,0.3020833333333333,12.871666666666664,43.69541666666667,10.878125000000002,3.7170833333333335,,,18.39,17.29,33.34,24.29,23.06,37.22,280.74,273.51,285.34,0.0,0.0,0.0,14.86,14.58,11.3,41.3,45.49,60.47,13.93,8.73,11.66,5.08,5.7,3.54,,,,,,,31.0,29.0,55.0
1757448000,2025-09-09 20:00:00,2025-09-10 01:30:00,20.69,24.36,,,292.05,0.0,16.21,30.88,16.025000000000002,3.58,34.483333333333334,24.36,34,Good,1,10,2,9,19.416666666666668,24.149999999999995,284.67,0.0,15.593333333333334,36.15,15.326666666666668,4.303333333333334,,,21.29,25.382083333333338,276.09666666666664,0.3020833333333333,13.0375,42.74541666666667,11.007916666666668,3.7304166666666663,,,19.17,17.83,33.62,23.8,23.83,36.88,281.22,276.13,298.43,0.0,0.0,0.0,15.71,14.28,12.23,36.27,44.27,53.68,16.025000000000002,10.33,12.91,4.25,5.4,3.26,,,,,,,32.0,30.0,55.0
1757451600,2025-09-09 21:00:00,2025-09-10 02:30:00,22.16,25.33,,,301.98,0.0,16.1,26.56,13.95,3.24,36.93333333333334,25.33,37,Good,2,10,2,9,20.673333333333336,24.496666666666663,291.75,0.0,16.006666666666664,31.23666666666666,15.333333333333334,3.69,,,20.815,24.919166666666666,275.55125000000004,0.3020833333333333,13.182916666666666,41.87916666666667,11.062916666666666,3.7304166666666663,,,20.69,18.39,33.56,24.36,24.29,36.44,292.05,280.74,315.07,0.0,0.0,0.0,16.21,14.86,12.61,30.88,41.3,47.35,16.025000000000002,13.93,12.63,3.58,5.08,3.24,,,,,,,34.0,31.0,55.0
1757455200,2025-09-09 22:00:00,2025-09-10 03:30:00,23.19,26.1,,,308.33,0.0,15.41,23.24,11.33,3.03,38.650000000000006,26.1,39,Good,3,10,2,9,22.013333333333332,25.26333333333333,300.78666666666663,0.0,15.906666666666666,26.893333333333327,13.768333333333333,3.2833333333333337,,,20.38833333333333,24.495416666666667,274.82666666666665,0.3020833333333333,13.308333333333332,41.095,11.110416666666666,3.71375,,,22.16,19.17,33.43,25.33,23.8,36.27,301.98,281.22,325.72,0.0,0.0,0.0,16.1,15.71,12.4,26.56,36.27,42.06,13.95,16.025000000000002,10.19,3.24,4.25,3.43,,,,,,,37.0,32.0,55.0
1757458800,2025-09-09 23:00:00,2025-09-10 04:30:00,23.3,26.09,,,310.86,0.0,14.18,21.46,8.99,2.86,38.833333333333336,26.09,39,Good,4,10,2,9,22.883333333333336,25.84,307.0566666666666,0.0,15.23,23.75333333333333,11.423333333333332,3.043333333333333,,,19.98208333333333,24.08,274.0395833333333,0.3020833333333333,13.39875,40.405,11.155,3.68625,,,23.19,20.69,33.05,26.1,24.36,36.06,308.33,292.05,329.75,0.0,0.0,0.0,15.41,16.21,12.01,23.24,30.88,38.02,11.33,16.025000000000002,7.92,3.03,3.58,3.52,,,,,,,39.0,34.0,54.0
1757462400,2025-09-10 00:00:00,2025-09-10 05:30:00,22.59,25.29,,,311.39,0.0,12.82,20.58,6.95,2.73,37.65,25.29,38,Good,5,10,2,9,23.026666666666667,25.826666666666664,310.1933333333333,0.0,14.136666666666663,21.759999999999994,9.089999999999998,2.873333333333333,,,19.58791666666667,23.665,273.1745833333334,0.3020833333333333,13.440833333333332,39.85041666666667,11.172916666666666,3.6533333333333338,,,23.3,22.16,32.05,26.09,25.33,35.25,310.86,301.98,332.15,0.0,0.0,0.0,14.18,16.1,11.81,21.46,26.56,33.89,8.99,13.95,6.52,2.86,3.24,3.52,,,,,,,39.0,37.0,53.0
1757466000,2025-09-10 01:00:00,2025-09-10 06:30:00,21.54,24.25,,,306.26,0.02,11.81,20.82,5.6,2.58,35.9,24.25,36,Good,6,10,2,9,22.47666666666667,25.21,309.50333333333333,0.0066666666666667,12.936666666666666,20.95333333333333,7.179999999999999,2.723333333333334,,,19.22083333333333,23.26125,271.8554166666667,0.3025,13.433333333333335,39.49541666666666,11.164583333333333,3.608333333333333,,,22.59,23.19,30.35,25.29,26.1,33.94,311.39,308.33,337.92,0.0,0.0,0.01,12.82,15.41,11.99,20.58,23.24,29.34,6.95,11.33,5.8,2.73,3.03,3.66,,,,,,,38.0,39.0,34.0
1757469600,2025-09-10 02:00:00,2025-09-10 07:30:00,21.35,24.54,,,312.32,0.95,10.66,22.39,5.5,2.75,35.583333333333336,24.54,36,Good,7,10,2,9,21.826666666666668,24.693333333333328,309.98999999999995,0.3233333333333333,11.763333333333334,21.263333333333325,6.016666666666666,2.686666666666667,,,18.885,22.8625,270.0395833333333,0.31625,13.349583333333332,39.36125,11.140833333333331,3.5508333333333333,,,21.54,23.3,29.41,24.25,26.09,34.11,306.26,310.86,355.9,0.02,0.0,0.62,11.81,14.18,12.67,20.82,21.46,25.61,5.6,8.99,6.07,2.58,2.86,4.13,,,,,,,36.0,39.0,49.0
